ID_LIEU,CODE_POSTAL,VILLE,DEPARTEMENT,REGION,PAYS,LATITUDE,LONGITUDE
2771,8400,Tourcelles-Chaumont,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.39696426229511,4.60391344262295
2772,8400,Savigny-sur-Aisne,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.36195488888889,4.725192
2773,8400,Ardeuil-et-Montfauxelles,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.26723749999999,4.7025384375
2774,8400,Sainte-Marie,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.37047323943661,4.67665605633803
2775,8400,Semide,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.32310123376623,4.58120707792208
2776,8400,Longwé,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.38160591836733,4.79160826530612
2777,8400,Grivy-Loisy,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.42869865168539,4.64098696629214
2778,8400,Noirval,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.45667356435644,4.79663841584158
2779,8400,Bairon et ses environs,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.53097899999999,4.766465
2780,8400,Toges,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.4263934042553,4.78260468085107
2781,8400,Saint-Morel,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.33893156249999,4.697849609375
2782,8400,Voncq,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.4735834090909,4.68828968181818
2783,8400,Chardeny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.42001976470588,4.595614
2784,8400,Manre,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.25944316239316,4.65449752136752
2785,8400,Mars-sous-Bourcq,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.40042673913045,4.64087326086957
2786,8400,Brécy-Brières,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.33448808823533,4.75870720588236
2787,8400,Monthois,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.30561137254902,4.71052967320261
2788,8400,Aure,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.27599740384619,4.62200644230769
2789,8400,Falaise,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.38297212290502,4.73417318435754
2790,8400,Liry,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.30483849056603,4.64668339622641
2791,8400,Contreuve,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.36150845454545,4.61915945454545
2792,8400,Vandy,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.44250009174316,4.70863403669725
2793,8400,Sugny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.35574460869565,4.66386147826087
2794,8400,La Croix-aux-Bois,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.40519307692306,4.78082871794872
2795,8400,Bourcq,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.38259333333335,4.61726946236559
2796,8400,Quilly,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.40888037037039,4.59074148148148
2797,8400,Vouziers,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.42158039639635,4.70472046846847
2798,8410,Boulzicourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.69121678160918,4.69263275862069
2799,8430,Champigneul-sur-Vence,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.70501468085107,4.66763670212766
2800,8430,Singly,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.64588747899161,4.71186512605042
2801,8430,Chagny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.56924139534883,4.70067519379845
2802,8430,Saint-Pierre-sur-Vence,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.70303586666667,4.68696933333333
2803,8430,Neuvizy,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.62729166666665,4.54087625
2804,8430,Villers-sur-le-Mont,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.66369946666665,4.68225666666666
2805,8430,Villers-le-Tourneur,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.62202560747664,4.56014401869159
2806,8430,Baâlons,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.59982282352939,4.66374217647059
2807,8430,La Horgne,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.62192530303028,4.67683196969697
2808,8430,Jandun,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.66620830882351,4.56102926470588
2809,8430,Barbaise,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.67310108910893,4.58152287128713
2810,8430,Launois-sur-Vence,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.66125611940301,4.52677156716418
2811,8430,Mazerny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.60426825000001,4.62098958333333
2812,8430,Touligny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.67552051282052,4.61531376068376
2813,8430,Villers-le-Tilleul,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.62465225490194,4.72369382352941
2814,8430,Yvernaumont,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.6767705063291,4.65895291139241
2815,8430,Mondigny,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.71330415384615,4.63766476923077
2816,8430,Poix-Terron,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.64504320388347,4.65451087378641
2817,8430,Montigny-sur-Vence,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.64894030927837,4.60939474226804
2818,8430,Omont,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.59729644295299,4.73190181208054
2819,8430,Hagnicourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.613466,4.58922971428571
2820,8430,Guignicourt-sur-Vence,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.68511387387389,4.64057423423423
2821,8430,Gruyères,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.71103396226416,4.60689018867924
2822,8430,Raillicourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.65151386503069,4.5893236809816
2823,8430,Bouvellemont,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.5832291566265,4.66253445783133
2824,8440,Ville-sur-Lumes,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.75443350877192,4.79591245614035
2825,8440,Issancourt-et-Rumel,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.75756244094489,4.83073102362205
2826,8440,Lumes,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.7344584,4.7844388
2827,8440,Gernelle,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.77357022988505,4.82799344827586
2828,8440,Vivier-au-Court,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.73415025,4.82349583333333
2829,8450,Raucourt-et-Flaba,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.59613137096774,4.95899459677419
2830,8450,Chémery-Chéhéry,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.643586,4.875106
2831,8450,Haraucourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.62076131386861,4.95298423357664
2832,8450,Omicourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.63055972222222,4.83057986111111
2833,8450,Bulson,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.6288726923077,4.91686474358974
2834,8450,Angecourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.63565073529412,4.97650514705882
2835,8450,La Besace,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.55239455284554,4.96659333333333
2836,8450,Remilly-Aillicourt,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.64969624999997,4.99209630952381
2837,8450,La Neuville-à-Maire,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.57872391608392,4.85498125874126
2838,8450,Maisoncelle-et-Villers,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.58724500000004,4.91679894230769
2839,8460,Neufmaison,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.76011199999999,4.51210561904762
2840,8460,Clavy-Warby,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.74543647058826,4.54918447058824
2841,8460,Saint-Marcel,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.76843333333333,4.56817481481481
2842,8460,Dommery,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.68019468750001,4.4841065625
2843,8460,Maranwez,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.72573092592596,4.34403731481482
2844,8460,Signy-l\'Abbaye,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.69720200564971,4.39599242937853
2845,8460,Lalobbe,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.67144939759039,4.36966843373494
2846,8460,Thin-le-Moutier,Vaucluse,Provence-Alpes-Côte d\'Azur,France,49.71637678321679,4.51168566433566
2847,8500,Anchamps,Vendée,Pays de la Loire,France,49.92119387096773,4.66622870967742
2848,8500,Revin,Vendée,Pays de la Loire,France,49.93398557851244,4.700815
2849,8500,Les Mazures,Vendée,Pays de la Loire,France,49.89026531835205,4.62646558052434
2850,8600,Charnois,Vienne,Nouvelle-Aquitaine,France,50.10330950000001,4.83114325
2851,8600,Foisches,Vienne,Nouvelle-Aquitaine,France,50.13109921052632,4.78018184210526
2852,8600,Chooz,Vienne,Nouvelle-Aquitaine,France,50.08797602941176,4.80323816176471
2853,8600,Ham-sur-Meuse,Vienne,Nouvelle-Aquitaine,France,50.09196604651164,4.78365860465116
2854,8600,Rancennes,Vienne,Nouvelle-Aquitaine,France,50.12106385542168,4.82795638554217
2855,8600,Fromelennes,Vienne,Nouvelle-Aquitaine,France,50.11543648275861,4.86389303448276
2856,8600,Landrichamps,Vienne,Nouvelle-Aquitaine,France,50.08044940298506,4.82514611940298
2857,8600,Givet,Vienne,Nouvelle-Aquitaine,France,50.14214413580248,4.84188419753086
2858,8700,La Grandville,Haute-Vienne,Nouvelle-Aquitaine,France,49.78715421568629,4.80088921568627
2859,8700,Neufmanil,Haute-Vienne,Nouvelle-Aquitaine,France,49.82380168000001,4.80901312
2860,8700,Gespunsart,Haute-Vienne,Nouvelle-Aquitaine,France,49.81646796296297,4.8463987037037
2861,8700,Joigny-sur-Meuse,Haute-Vienne,Nouvelle-Aquitaine,France,49.83249349206349,4.76596238095238
2862,8700,Nouzonville,Haute-Vienne,Nouvelle-Aquitaine,France,49.82244915151513,4.74802290909091
2863,8800,Laifour,Vosges,Grand Est,France,49.90321857142857,4.6909606122449
2864,8800,Tournavaux,Vosges,Grand Est,France,49.8740546153846,4.78390646153846
2865,8800,Thilay,Vosges,Grand Est,France,49.89583924999997,4.810204
2866,8800,Haulmé,Vosges,Grand Est,France,49.85963732142859,4.79399732142857
2867,8800,Deville,Vosges,Grand Est,France,49.87936785714285,4.69178571428571
2868,8800,Monthermé,Vosges,Grand Est,France,49.89642180094786,4.74545255924171
2869,8800,Les Hautes-Rivières,Vosges,Grand Est,France,49.90137995433791,4.84493863013699
2870,9000,Baulou,Territoire de Belfort,Bourgogne-Franche-Comté,France,43.01745235772357,1.5390393495935
2871,9000,Brassac,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.93988374429229,1.5147299543379
2872,9000,L\'Herm,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.97411190476191,1.67530040816326
2873,9000,Pradières,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.96200786885244,1.65917245901639
2874,9000,Saint-Paul-de-Jarrat,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.90031111111109,1.66950944444444
2875,9000,Prayols,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.92323675000001,1.6115335
2876,9000,Soula,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.93938110169491,1.69762889830508
2877,9000,Celles,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.92038413793104,1.7000708045977
2878,9000,Bénac,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.95920388888889,1.53167
2879,9000,Arabaux,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.97999288135593,1.63215983050847
2880,9000,Burret,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.95275155963302,1.47348449541284
2881,9000,Ganac,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.9405646153846,1.56112023076923
2882,9000,Montoulieu,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.90138837837839,1.61284972972973
2883,9000,Loubières,Territoire de Belfort,Bourgogne-Franche-Comté,France,43.00841351351353,1.59764540540541
2884,9000,Ferrières-sur-Ariège,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.9397111904762,1.60604904761905
2885,9000,Foix,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.96410526315789,1.60863468899522
2886,9000,Serres-sur-Arget,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.96844981132078,1.50186289308176
2887,9000,Saint-Jean-de-Verges,Territoire de Belfort,Bourgogne-Franche-Comté,France,43.01216146551722,1.63424112068966
2888,9000,Le Bosc,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.931595625,1.45530375
2889,9000,Cos,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.98201492957747,1.56843971830986
2890,9000,Saint-Martin-de-Caralp,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.99214539325843,1.5360504494382
2891,9000,Saint-Pierre-de-Rivière,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.96630510204081,1.55490714285714
2892,9000,Vernajoul,Territoire de Belfort,Bourgogne-Franche-Comté,France,42.99614035714286,1.5916725
2893,9100,Bonnac,Essonne,Île-de-France,France,43.17321310810811,1.58865094594595
2894,9100,Saint-Victor-Rouzaud,Essonne,Île-de-France,France,43.09037496598639,1.54654523809524
2895,9100,Saint-Michel,Essonne,Île-de-France,France,43.1345485227273,1.49909488636364
2896,9100,Bézac,Essonne,Île-de-France,France,43.15008964705883,1.57137988235294
2897,9100,Les Pujols,Essonne,Île-de-France,France,43.09130048951049,1.7169448951049
2898,9100,Unzent,Essonne,Île-de-France,France,43.17010506493508,1.53088818181818
2899,9100,Madière,Essonne,Île-de-France,France,43.10747371794873,1.52125141025641
2900,9100,Benagues,Essonne,Île-de-France,France,43.07803472222224,1.60960611111111
2901,9100,Le Carlaret,Essonne,Île-de-France,France,43.13351842391305,1.70032293478261
2902,9100,La Tour-du-Crieu,Essonne,Île-de-France,France,43.1071340229885,1.66770712643678
2903,9100,Escosse,Essonne,Île-de-France,France,43.12570383886255,1.5519828436019
2904,9100,Saint-Amadou,Essonne,Île-de-France,France,43.11057547368424,1.713116
2905,9100,Les Issards,Essonne,Île-de-France,France,43.08001311111111,1.73750577777778
2906,9100,Saint-Martin-d\'Oydes,Essonne,Île-de-France,France,43.16385967999999,1.48635856
2907,9100,Villeneuve-du-Paréage,Essonne,Île-de-France,France,43.15726343749999,1.64061203125
2908,9100,Arvigna,Essonne,Île-de-France,France,43.05887723076921,1.72373769230769
2909,9100,Saint-Jean-du-Falga,Essonne,Île-de-France,France,43.08706882352941,1.62444647058824
2910,9100,Lescousse,Essonne,Île-de-France,France,43.15061432432433,1.51079315315315
2911,9100,Saint-Amans,Essonne,Île-de-France,France,43.1584846153846,1.54777553846154
2912,9100,Ludiès,Essonne,Île-de-France,France,43.11972836065575,1.71471098360656
2913,9100,Pamiers,Essonne,Île-de-France,France,43.1206938208955,1.59684050746269
2914,9110,Savignac-les-Ormeaux,Essonne,Île-de-France,France,42.68110140845072,1.78000450704225
2915,9110,Vaychis,Essonne,Île-de-France,France,42.74510622222223,1.82411711111111
2916,9110,Ascou,Essonne,Île-de-France,France,42.71541759124089,1.92447598540146
2917,9110,Mérens-les-Vals,Essonne,Île-de-France,France,42.62728651898733,1.82699791139241
2918,9110,Tignac,Essonne,Île-de-France,France,42.74700299999999,1.7984902
2919,9110,Prades,Essonne,Île-de-France,France,42.79300714285714,1.86268698412698
2920,9110,Perles-et-Castelet,Essonne,Île-de-France,France,42.72294046875001,1.7737165625
2921,9110,Orgeix,Essonne,Île-de-France,France,42.6813247457627,1.8755879661017
2922,9110,Orlu,Essonne,Île-de-France,France,42.66027338709679,1.9384272983871
2923,9110,Ax-les-Thermes,Essonne,Île-de-France,France,42.69123884955754,1.8281703539823
2924,9110,Montaillou,Essonne,Île-de-France,France,42.78356965517242,1.90141275862069
2925,9110,Sorgeat,Essonne,Île-de-France,France,42.73642295454546,1.87111613636364
2926,9110,Ignaux,Essonne,Île-de-France,France,42.74120095238094,1.84367825396825
2927,9120,Ventenac,Essonne,Île-de-France,France,42.99781066666664,1.72715096296296
2928,9120,Saint-Bauzeil,Essonne,Île-de-France,France,43.08231348484849,1.57819772727273
2929,9120,Varilhes,Essonne,Île-de-France,France,43.05536099009902,1.6285396039604
2930,9120,Saint-Félix-de-Rieutord,Essonne,Île-de-France,France,43.04236171428571,1.66845242857143
2931,9120,Calzan,Essonne,Île-de-France,France,43.03069706896553,1.74111103448276
2932,9120,Ségura,Essonne,Île-de-France,France,43.03413173076923,1.69360442307692
2933,9120,Loubens,Essonne,Île-de-France,France,43.04760252252254,1.55327243243243
2934,9120,Dalou,Essonne,Île-de-France,France,43.02852784810126,1.64881734177215
2935,9120,Crampagna,Essonne,Île-de-France,France,43.02631793103448,1.59721873563218
2936,9120,Artix,Essonne,Île-de-France,France,43.06697320754719,1.56609311320755
2937,9120,Montégut-Plantaurel,Essonne,Île-de-France,France,43.08674500000001,1.50464316666667
2938,9120,Gudas,Essonne,Île-de-France,France,43.0016022330097,1.68008572815534
2939,9120,Rieux-de-Pelleport,Essonne,Île-de-France,France,43.05927255102042,1.59947448979592
2940,9120,Cazaux,Essonne,Île-de-France,France,43.05117130952382,1.52303464285714
2941,9120,Coussa,Essonne,Île-de-France,France,43.0653511764706,1.69505294117647
2942,9120,Vira,Essonne,Île-de-France,France,43.046062,1.7585454
2943,9120,Malléon,Essonne,Île-de-France,France,43.03401974358974,1.71627333333333
2944,9130,Durfort,Essonne,Île-de-France,France,43.19373169230768,1.46126015384615
2945,9130,Sieuras,Essonne,Île-de-France,France,43.19126530864197,1.34300716049383
2946,9130,Monesple,Essonne,Île-de-France,France,43.09619764044945,1.47617179775281
2947,9130,Artigat,Essonne,Île-de-France,France,43.14124043956047,1.45025923076923
2948,9130,Carla-Bayle,Essonne,Île-de-France,France,43.15524877906978,1.37346680232558
2949,9130,Pailhès,Essonne,Île-de-France,France,43.10578827586207,1.45055246305419
2950,9130,Lanoux,Essonne,Île-de-France,France,43.11849407894736,1.42470315789474
2951,9130,Sainte-Suzanne,Essonne,Île-de-France,France,43.20511047244092,1.37381377952756
2952,9130,Le Fossat,Essonne,Île-de-France,France,43.1783709174312,1.41768330275229
2953,9130,Villeneuve-du-Latou,Essonne,Île-de-France,France,43.199875375,1.43586725
2954,9130,Castéras,Essonne,Île-de-France,France,43.12635250000001,1.40476125
2955,9140,Ercé,Essonne,Île-de-France,France,42.84194562499999,1.29620354166667
2956,9140,Seix,Essonne,Île-de-France,France,42.82329939849624,1.15455285714286
2957,9140,Sentenac-d\'Oust,Essonne,Île-de-France,France,42.86163472868215,1.13564759689922
2958,9140,Oust,Essonne,Île-de-France,France,42.85734084033613,1.23645151260504
2959,9140,Soueix-Rogalle,Essonne,Île-de-France,France,42.89799630952382,1.19519380952381
2960,9140,Couflens,Essonne,Île-de-France,France,42.77626347826085,1.18889017391304
2961,9140,Aulus-les-Bains,Essonne,Île-de-France,France,42.76667553846155,1.35616269230769
2962,9140,Ustou,Essonne,Île-de-France,France,42.78412221739134,1.25014895652174
2963,9160,Prat-Bonrepaux,Essonne,Île-de-France,France,43.03490812499997,1.0284905625
2964,9160,Montgauch,Essonne,Île-de-France,France,42.99888663934427,1.07637901639344
2965,9160,Taurignan-Castet,Essonne,Île-de-France,France,43.06100170588235,1.10289082352941
2966,9160,Cazavet,Essonne,Île-de-France,France,43.00553340206188,1.04793907216495
2967,9160,Betchat,Essonne,Île-de-France,France,43.09019432330827,1.02390785714286
2968,9160,Lacave,Essonne,Île-de-France,France,43.04812602941177,1.01719161764706
2969,9160,Caumont,Essonne,Île-de-France,France,43.01905123893808,1.07875407079646
2970,9160,Mauvezin-de-Prat,Essonne,Île-de-France,France,43.03129578947367,0.99371368421053
2971,9160,Mercenac,Essonne,Île-de-France,France,43.05640305732485,1.06850955414013
2972,9160,La Bastide-du-Salat,Essonne,Île-de-France,France,43.06100830985915,1.00260309859155
2973,9190,Gajan,Essonne,Île-de-France,France,43.03772699999998,1.13904777777778
2974,9190,Taurignan-Vieux,Essonne,Île-de-France,France,43.04614828947366,1.11461631578947
2975,9190,Lorp-Sentaraille,Essonne,Île-de-France,France,43.01515953488373,1.10535953488372
2976,9190,Saint-Lizier,Essonne,Île-de-France,France,42.99819437037037,1.12692785185185
2977,9200,Montesquieu-Avantès,Hauts-de-Seine,Île-de-France,France,43.03821905660377,1.2210344654088
2978,9200,Erp,Hauts-de-Seine,Île-de-France,France,42.93071424242425,1.19798606060606
2979,9200,Eycheil,Hauts-de-Seine,Île-de-France,France,42.95395297297297,1.16086864864865
2980,9200,Saint-Girons,Hauts-de-Seine,Île-de-France,France,42.98020562874255,1.1643597005988
2981,9200,Lacourt,Hauts-de-Seine,Île-de-France,France,42.93772177419355,1.1799589516129
2982,9200,Encourtiech,Hauts-de-Seine,Île-de-France,France,42.96413170454546,1.19440181818182
2983,9200,Alos,Hauts-de-Seine,Île-de-France,France,42.89828656565657,1.13071242424242
2984,9200,Moulis,Hauts-de-Seine,Île-de-France,France,42.94823167832168,1.09544853146853
2985,9200,Montégut-en-Couserans,Hauts-de-Seine,Île-de-France,France,42.98519170731708,1.09513085365854
2986,9200,Montjoie-en-Couserans,Hauts-de-Seine,Île-de-France,France,43.01264064777325,1.17900032388664
2987,9200,Rivèrenert,Hauts-de-Seine,Île-de-France,France,42.95574702702702,1.25678445945946
2988,9210,Lézat-sur-Lèze,Hauts-de-Seine,Île-de-France,France,43.27921507772021,1.33645751295337
2989,9210,Saint-Ybars,Hauts-de-Seine,Île-de-France,France,43.24048059210526,1.39414736842105
2990,9220,Auzat,Hauts-de-Seine,Île-de-France,France,42.70408996969699,1.44568415151515
2991,9220,Illier-et-Laramade,Hauts-de-Seine,Île-de-France,France,42.78532741935484,1.54419870967742
2992,9220,Gestiès,Hauts-de-Seine,Île-de-France,France,42.71248505376344,1.58403021505376
2993,9220,Goulier,Hauts-de-Seine,Île-de-France,France,42.74777586206898,1.50203663793103
2994,9220,Orus,Hauts-de-Seine,Île-de-France,France,42.78746073170733,1.51057219512195
2995,9220,Lercoul,Hauts-de-Seine,Île-de-France,France,42.70941908450704,1.5249985915493
2996,9220,Suc-et-Sentenac,Hauts-de-Seine,Île-de-France,France,42.80409626086954,1.44920826086957
2997,9220,Vicdessos,Hauts-de-Seine,Île-de-France,France,42.77289701298701,1.50822818181818
2998,9220,Sem,Hauts-de-Seine,Île-de-France,France,42.75550528301888,1.52384735849057
2999,9220,Siguer,Hauts-de-Seine,Île-de-France,France,42.71117349056603,1.55534235849057
3000,9230,Cérizols,Hauts-de-Seine,Île-de-France,France,43.11828450704226,1.06527352112676
3001,9230,Lasserre,Hauts-de-Seine,Île-de-France,France,43.07340962264148,1.1645891509434
3002,9230,Bédeille,Hauts-de-Seine,Île-de-France,France,43.08355895061728,1.10046234567901
3003,9230,Tourtouse,Hauts-de-Seine,Île-de-France,France,43.08956624999999,1.13051677083333
3004,9230,Mauvezin-de-Sainte-Croix,Hauts-de-Seine,Île-de-France,France,43.07623540000002,1.2291668
3005,9230,Montardit,Hauts-de-Seine,Île-de-France,France,43.06870802469135,1.18726382716049
3006,9230,Fabas,Hauts-de-Seine,Île-de-France,France,43.11758641509434,1.10593
3007,9230,Bagert,Hauts-de-Seine,Île-de-France,France,43.0794665263158,1.07223326315789
3008,9230,Contrazy,Hauts-de-Seine,Île-de-France,France,43.05883436507937,1.20139817460317
3009,9230,Barjac,Hauts-de-Seine,Île-de-France,France,43.06256806451612,1.13420064516129
3010,9230,Sainte-Croix-Volvestre,Hauts-de-Seine,Île-de-France,France,43.12955274285713,1.15931171428571
3011,9230,Mérigon,Hauts-de-Seine,Île-de-France,France,43.08919405940596,1.20531396039604
3012,9240,Alzen,Hauts-de-Seine,Île-de-France,France,42.98564992592591,1.45572748148148
3013,9240,Aigues-Juntes,Hauts-de-Seine,Île-de-France,France,43.04757097826087,1.47443043478261
3014,9240,Nescus,Hauts-de-Seine,Île-de-France,France,42.99147983606557,1.43495426229508
3015,9240,Montagagne,Hauts-de-Seine,Île-de-France,France,42.96573076923077,1.4076891025641
3016,9240,Sentenac-de-Sérou,Hauts-de-Seine,Île-de-France,France,42.95107375661374,1.39181238095238
3017,9240,Durban-sur-Arize,Hauts-de-Seine,Île-de-France,France,43.01834100000001,1.351670125
3018,9240,Cadarcet,Hauts-de-Seine,Île-de-France,France,43.01879512195124,1.50235276422764
3019,9240,Montseron,Hauts-de-Seine,Île-de-France,France,43.01973838095238,1.31228876190476
3020,9240,Larbont,Hauts-de-Seine,Île-de-France,France,42.99268441558442,1.40089363636364
3021,9240,Suzan,Hauts-de-Seine,Île-de-France,France,43.028545625,1.431073125
3022,9240,Allières,Hauts-de-Seine,Île-de-France,France,43.04266191780822,1.36616753424658
3023,9240,La Bastide-de-Sérou,Hauts-de-Seine,Île-de-France,France,43.0213704845815,1.41910682819383
3024,9240,Montels,Hauts-de-Seine,Île-de-France,France,43.00640844444445,1.46897333333333
3025,9250,Axiat,Hauts-de-Seine,Île-de-France,France,42.79638714285712,1.75755990476191
3026,9250,Caussou,Hauts-de-Seine,Île-de-France,France,42.76902296874999,1.827863125
3027,9250,Unac,Hauts-de-Seine,Île-de-France,France,42.7550240909091,1.775375
3028,9250,Bestiac,Hauts-de-Seine,Île-de-France,France,42.78704746031745,1.79941079365079
3029,9250,Garanou,Hauts-de-Seine,Île-de-France,France,42.76539685185186,1.74312222222222
3030,9250,Caychax,Hauts-de-Seine,Île-de-France,France,42.80836223404255,1.72603127659574
3031,9250,Luzenac,Hauts-de-Seine,Île-de-France,France,42.71693211267605,1.74225105633803
3032,9250,Senconac,Hauts-de-Seine,Île-de-France,France,42.81155913793104,1.7160225862069
3033,9250,Vernaux,Hauts-de-Seine,Île-de-France,France,42.78499973333332,1.7803432
3034,9250,Lordat,Hauts-de-Seine,Île-de-France,France,42.79770977272727,1.78323136363636
3035,9250,Appy,Hauts-de-Seine,Île-de-France,France,42.80412649484533,1.74409824742268
3036,9270,Mazères,Hauts-de-Seine,Île-de-France,France,43.23614289617486,1.68745978142076
3037,9290,Camarade,Hauts-de-Seine,Île-de-France,France,43.07089203539821,1.28143353982301
3038,9290,Le Mas-d\'Azil,Hauts-de-Seine,Île-de-France,France,43.06224294797686,1.3452636416185
3039,9290,Gabre,Hauts-de-Seine,Île-de-France,France,43.06543694736842,1.42233431578947
3040,9300,Montségur,Seine-Saint-Denis,Île-de-France,France,42.83584102803736,1.82791485981308
3041,9300,Fougax-et-Barrineuf,Seine-Saint-Denis,Île-de-France,France,42.87689338461537,1.89904330769231
3042,9300,Carla-de-Roquefort,Seine-Saint-Denis,Île-de-France,France,42.97760977777779,1.75690588888889
3043,9300,Lavelanet,Seine-Saint-Denis,Île-de-France,France,42.93123273504274,1.84718111111111
3044,9300,Roquefixade,Seine-Saint-Denis,Île-de-France,France,42.93187657342658,1.76257608391608
3045,9300,Nalzen,Seine-Saint-Denis,Île-de-France,France,42.91871735099338,1.75415152317881
3046,9300,Freychenet,Seine-Saint-Denis,Île-de-France,France,42.89661482517482,1.73612104895105
3047,9300,Villeneuve-d\'Olmes,Seine-Saint-Denis,Île-de-France,France,42.91142408163265,1.82180255102041
3048,9300,Leychert,Seine-Saint-Denis,Île-de-France,France,42.94296508928573,1.72590294642857
